Number of coefficients: 441
L: 17 M: 5 C: 0.0000007942
L: 17 M: 6 C: -0.0000000003
L: 17 M: 7 C: -0.0000006520
L: 17 M: 8 C: -0.0000019262
L: 17 M: 9 C: 0.0000006362
L: 17 M: 10 C: 0.0000000070
L: 17 M: 11 C: 0.0000013459
L: 17 M: 12 C: -0.0000001679
L: 17 M: 13 C: 0.0000004543
L: 17 M: 14 C: -0.0000000259
L: 17 M: 15 C: -0.0000000711
L: 17 M: 16 C: 0.0000005860
L: 17 M: 17 C: -0.0000006320
L: 18 M: -18 C: 0.0000049811
L: 18 M: -17 C: -0.0000281822
L: 18 M: -16 C: -0.0000000072
L: 18 M: -15 C: 0.0000692617
L: 18 M: -14 C: -0.0001482489
L: 18 M: -13 C: 0.0000983579
L: 18 M: -12 C: 0.0000000285
L: 18 M: -11 C: 0.0000508570
L: 18 M: -10 C: -0.0001105621
L: 18 M: -9 C: 0.0000253329
L: 18 M: -8 C: -0.0000000047
L: 18 M: -7 C: 0.0000688414
L: 18 M: -6 C: 0.0000509656
L: 18 M: -5 C: -0.0000844502
L: 18 M: -4 C: 0.0000000672
L: 18 M: -3 C: -0.0000629771
L: 18 M: -2 C: 0.0000388008
L: 18 M: -1 C: 0.0000642907
L: 18 M: 0 C: -0.0032370167
L: 18 M: 1 C: 0.0000642934
L: 18 M: 2 C: 0.0000001617
L: 18 M: 3 C: 0.0000629693
L: 18 M: 4 C: 0.0024594024
L: 18 M: 5 C: -0.0000844651
L: 18 M: 6 C: 0.0000000338
L: 18 M: 7 C: -0.0000688672
L: 18 M: 8 C: 0.0040080119
L: 18 M: 9 C: 0.0000253189
L: 18 M: 10 C: 0.0000001631
L: 18 M: 11 C: -0.0000508504
L: 18 M: 12 C: 0.0017754653
L: 18 M: 13 C: 0.0000982980
L: 18 M: 14 C: 0.0000002549
L: 18 M: 15 C: -0.0000691705
L: 18 M: 16 C: 0.0041958196
L: 18 M: 17 C: -0.0000280985
L: 18 M: 18 C: 0.0000004294
L: 19 M: -19 C: 0.0000005724
L: 19 M: -18 C: 0.0000000004
L: 19 M: -17 C: 0.0000001108
L: 19 M: -16 C: 0.0000000001
L: 19 M: -15 C: -0.0000016701
L: 19 M: -14 C: 0.0000000003
L: 19 M: -13 C: -0.0000005403
L: 19 M: -12 C: 0.0000000003
L: 19 M: -11 C: 0.0000011167
L: 19 M: -10 C: -0.0000000002
L: 19 M: -9 C: -0.0000006985
L: 19 M: -8 C: 0.0000000006
L: 19 M: -7 C: -0.0000006105
L: 19 M: -6 C: -0.0000000001
L: 19 M: -5 C: -0.0000009882
L: 19 M: -4 C: -0.0000000002
L: 19 M: -3 C: -0.0000002039
L: 19 M: -2 C: 0.0000000000
L: 19 M: -1 C: 0.0000007544
L: 19 M: 0 C: 0.0000006272
L: 19 M: 1 C: -0.0000004512
L: 19 M: 2 C: 0.0000000002
L: 19 M: 3 C: 0.0000001072
L: 19 M: 4 C: -0.0000019836
L: 19 M: 5 C: 0.0000007219
L: 19 M: 6 C: 0.0000000018
L: 19 M: 7 C: -0.0000008082
L: 19 M: 8 C: 0.0000017351
L: 19 M: 9 C: 0.0000005197
L: 19 M: 10 C: -0.0000000073
L: 19 M: 11 C: 0.0000002077
L: 19 M: 12 C: 0.0000000575
L: 19 M: 13 C: 0.0000005654
L: 19 M: 14 C: -0.0000000365
L: 19 M: 15 C: 0.0000009044
L: 19 M: 16 C: 0.0000003829
L: 19 M: 17 C: 0.0000000593
L: 19 M: 18 C: -0.0000000046
L: 19 M: 19 C: -0.0000005730
L: 20 M: -20 C: -0.0000000006
L: 20 M: -19 C: 0.0000017145
L: 20 M: -18 C: 0.0000439448
L: 20 M: -17 C: -0.0000722470
L: 20 M: -16 C: -0.0000000172
L: 20 M: -15 C: 0.0001101326
L: 20 M: -14 C: -0.0000939316
L: 20 M: -13 C: -0.0000182743
L: 20 M: -12 C: 0.0000000153
L: 20 M: -11 C: 0.0000716067
L: 20 M: -10 C: 0.0000317929
L: 20 M: -9 C: -0.0000878062
L: 20 M: -8 C: -0.0000000447
L: 20 M: -7 C: -0.0000491810
L: 20 M: -6 C: 0.0000814138
L: 20 M: -5 C: 0.0000218002
L: 20 M: -4 C: 0.0000000573
L: 20 M: -3 C: 0.0000100010
L: 20 M: -2 C: -0.0001227877
L: 20 M: -1 C: 0.0000029752
L: 20 M: 0 C: -0.0026624894
L: 20 M: 1 C: 0.0000029765
L: 20 M: 2 C: 0.0000001647
L: 20 M: 3 C: -0.0000099963
L: 20 M: 4 C: -0.0056413300
L: 20 M: 5 C: 0.0000218170
L: 20 M: 6 C: 0.0000000737
L: 20 M: 7 C: 0.0000492124
L: 20 M: 8 C: -0.0002309852
L: 20 M: 9 C: -0.0000877520
L: 20 M: 10 C: 0.0000001446
L: 20 M: 11 C: -0.0000715407
L: 20 M: 12 C: 0.0019113882
L: 20 M: 13 C: -0.0000182426
L: 20 M: 14 C: 0.0000002954
L: 20 M: 15 C: -0.0001099751
L: 20 M: 16 C: 0.0024702363
L: 20 M: 17 C: -0.0000724016
L: 20 M: 18 C: 0.0000000761
L: 20 M: 19 C: -0.0000017265
L: 20 M: 20 C: -0.0040308684
