Number of coefficients: 441
L: 16 M: -1 C: -0.0046896832
L: 16 M: 0 C: 0.0003302721
L: 16 M: 1 C: 0.0031809683
L: 16 M: 2 C: 0.0004254471
L: 16 M: 3 C: 0.0016548334
L: 16 M: 4 C: 0.0057695657
L: 16 M: 5 C: 0.0015727561
L: 16 M: 6 C: 0.0003640065
L: 16 M: 7 C: -0.0033904547
L: 16 M: 8 C: -0.0016579041
L: 16 M: 9 C: -0.0027764386
L: 16 M: 10 C: -0.0022103093
L: 16 M: 11 C: -0.0020283293
L: 16 M: 12 C: -0.0020122887
L: 16 M: 13 C: -0.0002639875
L: 16 M: 14 C: -0.0049382653
L: 16 M: 15 C: 0.0008723934
L: 16 M: 16 C: 0.0053744535
L: 17 M: -17 C: 0.0010285403
L: 17 M: -16 C: 0.0005215023
L: 17 M: -15 C: 0.0040586237
L: 17 M: -14 C: -0.0007072472
L: 17 M: -13 C: 0.0010639688
L: 17 M: -12 C: 0.0021270365
L: 17 M: -11 C: -0.0000839021
L: 17 M: -10 C: 0.0000584253
L: 17 M: -9 C: 0.0006371412
L: 17 M: -8 C: -0.0010198649
L: 17 M: -7 C: 0.0027067414
L: 17 M: -6 C: -0.0013363491
L: 17 M: -5 C: 0.0021210394
L: 17 M: -4 C: 0.0021293929
L: 17 M: -3 C: 0.0029496420
L: 17 M: -2 C: 0.0007768791
L: 17 M: -1 C: 0.0003122654
L: 17 M: 0 C: 0.0018081041
L: 17 M: 1 C: 0.0025618135
L: 17 M: 2 C: 0.0017400940
L: 17 M: 3 C: 0.0012673344
L: 17 M: 4 C: -0.0004908442
L: 17 M: 5 C: -0.0002311005
L: 17 M: 6 C: -0.0015869659
L: 17 M: 7 C: 0.0012168071
L: 17 M: 8 C: -0.0035487555
L: 17 M: 9 C: 0.0000759684
L: 17 M: 10 C: -0.0025131111
L: 17 M: 11 C: -0.0056126076
L: 17 M: 12 C: -0.0015529512
L: 17 M: 13 C: 0.0000335288
L: 17 M: 14 C: -0.0016839406
L: 17 M: 15 C: -0.0003075751
L: 17 M: 16 C: -0.0001628490
L: 17 M: 17 C: -0.0022465098
L: 18 M: -18 C: 0.0031445054
L: 18 M: -17 C: 0.0006012879
L: 18 M: -16 C: 0.0014270724
L: 18 M: -15 C: 0.0032360831
L: 18 M: -14 C: -0.0018581435
L: 18 M: -13 C: 0.0051678815
L: 18 M: -12 C: 0.0023810668
L: 18 M: -11 C: 0.0033234067
L: 18 M: -10 C: -0.0004145332
L: 18 M: -9 C: 0.0005388492
L: 18 M: -8 C: -0.0018853096
L: 18 M: -7 C: -0.0015317091
L: 18 M: -6 C: -0.0010550803
L: 18 M: -5 C: -0.0034281823
L: 18 M: -4 C: -0.0000227265
L: 18 M: -3 C: 0.0028254127
L: 18 M: -2 C: -0.0016900445
L: 18 M: -1 C: 0.0031131147
L: 18 M: 0 C: 0.0011864911
L: 18 M: 1 C: -0.0020324988
L: 18 M: 2 C: 0.0009525646
L: 18 M: 3 C: -0.0037842197
L: 18 M: 4 C: 0.0002365218
L: 18 M: 5 C: -0.0031770456
L: 18 M: 6 C: -0.0013503284
L: 18 M: 7 C: 0.0000603074
L: 18 M: 8 C: 0.0024600921
L: 18 M: 9 C: 0.0027623402
L: 18 M: 10 C: 0.0010574972
L: 18 M: 11 C: -0.0012105720
L: 18 M: 12 C: 0.0037175831
L: 18 M: 13 C: -0.0018368629
L: 18 M: 14 C: 0.0005389370
L: 18 M: 15 C: -0.0010121627
L: 18 M: 16 C: 0.0091735227
L: 18 M: 17 C: -0.0021598346
L: 18 M: 18 C: 0.0018202458
L: 19 M: -19 C: -0.0028651240
L: 19 M: -18 C: 0.0021394833
L: 19 M: -17 C: 0.0004694325
L: 19 M: -16 C: -0.0003442152
L: 19 M: -15 C: 0.0007006396
L: 19 M: -14 C: -0.0000001712
L: 19 M: -13 C: 0.0007190875
L: 19 M: -12 C: -0.0015845785
L: 19 M: -11 C: 0.0004404003
L: 19 M: -10 C: 0.0020788042
L: 19 M: -9 C: 0.0014125040
L: 19 M: -8 C: 0.0009619303
L: 19 M: -7 C: -0.0008048256
L: 19 M: -6 C: -0.0011377981
L: 19 M: -5 C: -0.0023096944
L: 19 M: -4 C: -0.0031915228
L: 19 M: -3 C: -0.0002585390
L: 19 M: -2 C: 0.0005005956
L: 19 M: -1 C: 0.0028223023
L: 19 M: 0 C: -0.0019967037
L: 19 M: 1 C: -0.0016987827
L: 19 M: 2 C: -0.0013998915
L: 19 M: 3 C: -0.0033933329
L: 19 M: 4 C: -0.0045950087
L: 19 M: 5 C: 0.0008664114
L: 19 M: 6 C: -0.0015166723
L: 19 M: 7 C: 0.0020299887
L: 19 M: 8 C: 0.0005479769
L: 19 M: 9 C: 0.0004949598
L: 19 M: 10 C: 0.0007317817
L: 19 M: 11 C: 0.0013481702
L: 19 M: 12 C: -0.0011679281
L: 19 M: 13 C: 0.0071609500
L: 19 M: 14 C: 0.0027996281
L: 19 M: 15 C: -0.0016919535
L: 19 M: 16 C: 0.0030561374
L: 19 M: 17 C: 0.0027076218
L: 19 M: 18 C: -0.0012889310
L: 19 M: 19 C: 0.0008661902
L: 20 M: -20 C: 0.0025560025
L: 20 M: -19 C: -0.0030830095
L: 20 M: -18 C: -0.0021216089
L: 20 M: -17 C: -0.0022906037
L: 20 M: -16 C: 0.0081787016
L: 20 M: -15 C: -0.0016513774
L: 20 M: -14 C: -0.0011803285
L: 20 M: -13 C: -0.0011423208
L: 20 M: -12 C: -0.0013421002
L: 20 M: -11 C: -0.0024619284
L: 20 M: -10 C: -0.0004025700
L: 20 M: -9 C: -0.0036498753
L: 20 M: -8 C: -0.0001214188
L: 20 M: -7 C: 0.0000027568
L: 20 M: -6 C: -0.0002780351
L: 20 M: -5 C: -0.0006527993
L: 20 M: -4 C: 0.0019335194
L: 20 M: -3 C: 0.0003713359
L: 20 M: -2 C: 0.0000114173
L: 20 M: -1 C: -0.0023814819
L: 20 M: 0 C: -0.0023529758
L: 20 M: 1 C: 0.0029960158
L: 20 M: 2 C: -0.0038768849
L: 20 M: 3 C: 0.0038330150
L: 20 M: 4 C: -0.0041030594
L: 20 M: 5 C: 0.0037127200
L: 20 M: 6 C: -0.0014368824
L: 20 M: 7 C: -0.0022169943
L: 20 M: 8 C: -0.0001840382
L: 20 M: 9 C: -0.0000233350
L: 20 M: 10 C: -0.0023245155
L: 20 M: 11 C: 0.0011017264
L: 20 M: 12 C: 0.0011087669
L: 20 M: 13 C: 0.0040911278
L: 20 M: 14 C: 0.0022486602
L: 20 M: 15 C: 0.0021407031
L: 20 M: 16 C: 0.0020930078
L: 20 M: 17 C: 0.0036081308
L: 20 M: 18 C: -0.0001696130
L: 20 M: 19 C: 0.0049870708
L: 20 M: 20 C: -0.0072653079
